date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,debtToEquity,returnOnCapitalEmployed,priceToEarningsGrowth,return12M,return6M,return3M,return1M
2024-06-26,MHRIL,Resorts & Casinos,Consumer Cyclical,471.55,9504,82.26,18.13,3.51,15.22,19.34,0,22.04,5.23,2.41,2145.09,60.42,24.42,20.22,16.6
2024-06-26,POWERMECH,Engineering & Construction,Industrials,4979.55,7872,30.68,4.28,1.87,38.57,15.8,0.04,13.51,0.22,20.93,2.06,52.06,16.19,-0.62,3.05
2024-06-26,KTKBANK,Banks - Regional,Financial Services,224.87,8484,6.49,0.78,1.84,23.42,0.74,1.84,12.05,0.41,1.82,-0.81,42.87,-3.92,-0.1,3.82
2024-06-26,JLHL,Medical Care Facilities,Healthcare,1243.75,8155,43.41,6.98,7.62,71.21,29.73,0.07,15.11,0,16.65,0.28,-9999999999,14.12,3.95,7.18
2024-06-26,MASTEK,Information Technology Services,Technology,2684.35,8280,27.57,3.94,2.71,19.72,16.51,0.7,14.3,0.25,16.06,14.42,40.8,-4.73,5.56,7.36
2024-06-26,PGHL,Drug Manufacturers - Specialty & Generic,Healthcare,5006.35,,,,,,,,,,,,-3.42,1.18,6.29,4
2024-06-26,THOMASCOOK,Travel Services,Consumer Cyclical,242.9,11302,43.63,5.49,1.55,13.63,19.84,0,12.59,0.2,10.14,0.01,223.22,78.8,46.33,19.1
2024-06-26,CCL,Packaged Foods,Consumer Defensive,588.6,7831,31.38,4.68,2.95,141.39,20.56,0.85,14.94,0.97,15.39,-2.59,-9.48,-8.57,0.39,-1.56
2024-06-26,GSFC,Agricultural Inputs,Basic Materials,242.85,9678,17.16,0.76,1.06,-36.1,10.15,4.11,4.43,0,2.4,-0.31,49.54,0.6,24.12,8.76
2024-06-26,RAJESHEXPO,Luxury Goods,Consumer Cyclical,285.9,8442,25.06,0.55,0.03,26.71,13.15,0,2.2,0.04,1.72,-0.33,-47.48,-22,8.48,-5.24
2024-06-26,QUESS,Staffing & Employment Services,Industrials,602.4,8947,32.2,3.2,0.47,16.9,13.36,0.66,9.93,0.3,11.31,1.32,42.03,15.19,15.76,-0.27
2024-06-26,VARROC,Auto Parts,Consumer Cyclical,657.8,10051,19.11,6.71,1.33,15.74,13.84,0.05,35.14,0.93,17.58,-0.12,97.54,18.69,30.55,19.21
2024-06-26,TMB,Banks - Regional,Financial Services,476.65,7548,7.04,0.95,2.7,-12.36,1.27,1.05,13.53,0.16,2.4,-13.29,10.45,-5.51,-1.84,0.92
2024-06-26,MANINFRA,Engineering & Construction,Industrials,202.19,7507,25.09,5.13,5.94,13.11,16.82,0.8,20.53,0.09,19.74,1.59,74.6,-6.7,-1.06,2.14
2024-06-26,EASEMYTRIP,Travel Services,Consumer Cyclical,41.71,7392,71.69,12.23,12.52,59.55,47.04,0.24,17.06,0.03,31.21,-2.93,-0.57,3.37,-2.55,-5.31
2024-06-26,VIPIND,Footwear & Accessories,Consumer Cyclical,482.65,6852,126.35,10.11,3.05,-52.02,33.23,0.42,8.01,1.29,9.63,-1.96,-20.49,-19.24,-8.15,-5.79
2024-06-26,IONEXCHANG,Pollution & Treatment Controls,Industrials,542.05,6664,32.78,6.55,2.84,51.28,20.95,0.23,19.26,0.15,19.79,-89.19,34.4,-3.58,6.99,-2.33
2024-06-26,RESPONIND,Specialty Chemicals,Basic Materials,315.2,8404,52.1,7.39,7.73,37.22,32.93,0.03,14.18,0.19,15.03,0.09,87.06,2.82,13.5,3.34
2024-06-26,MIDHANI,Steel,Basic Materials,473.6,8873,96.67,6.73,8.6,41.15,41.36,0.65,6.96,0.33,6.37,-2.34,67.05,13.26,20.13,0.98
2024-06-26,EMIL,Internet Retail,Consumer Cyclical,239.59,9219,50.11,6.73,1.47,57.68,23.29,0,13.43,1.15,15.09,1.58,191.83,17.22,25.08,13.66
2024-06-26,GAEL,Packaged Foods,Consumer Defensive,136.23,6249,18.07,2.26,1.27,29.31,10.96,0.26,12.49,0.07,11.19,3.82,12.52,-25.77,-14.78,-8.23
2024-06-26,BALRAMCHIN,Confectioners,Consumer Defensive,429.95,8675,16.23,2.55,1.55,48.78,10.77,0.7,15.72,0.59,15.63,0.18,12.55,4.75,18.79,13.09
2024-06-26,STAR,Drug Manufacturers - Specialty & Generic,Healthcare,954.4,8771,-124.21,4.13,2.17,12.51,22.43,0.15,-3.32,1.18,17.65,1.89,121.52,47,21.63,12.41
2024-06-26,JUBLINGREA,Specialty Chemicals,Basic Materials,534.95,8452,46.21,3.09,2.06,19.66,19.97,0.93,6.68,0.27,8.27,-1.15,25.25,5.18,18.17,5.78
2024-06-26,SARDAEN,Steel,Basic Materials,235.04,8283,15.84,2.13,2.17,11.01,9.61,0.64,13.45,0.35,11.56,-1.25,59.73,-7.19,15.87,-2.57
2024-06-26,JMFINANCIL,Capital Markets,Financial Services,84.68,8092,19.74,0.95,3,2.23,9.4,1.07,4.83,1.91,1.2,-0.63,17.53,-13.86,13.36,3.02
2024-06-26,SOUTHBANK,Banks - Regional,Financial Services,27.26,7132,5.36,0.81,1.47,1.01,0.15,0.88,12.12,0.44,1.6,0.12,52.29,2.1,0.04,-1.77
2024-06-26,HEG,Electrical Equipment & Parts,Industrials,2206.1,8515,27.32,1.92,3.56,13.91,14.86,1.92,7.04,0.14,7.71,-0.66,36.92,15.6,19.63,-2.29
2024-06-26,CHEMPLASTS,Chemicals,Basic Materials,546.35,8639,-54.53,5.08,2.2,-35.27,89,0,-9.32,0.91,-3.54,0.27,23.05,9.28,21.41,16.67
2024-06-26,ARVIND,Textile Manufacturing,Consumer Cyclical,361.2,9451,28.09,2.67,1.22,13.57,12.43,1.63,9.5,0.41,13.93,-1.65,168.55,38.15,33.56,3.23
2024-06-26,RCF,Agricultural Inputs,Basic Materials,191.22,10550,46.83,2.29,0.62,-24.98,19.05,1.93,4.89,0.72,4.59,-0.61,73.84,19.89,49.1,16.74
2024-06-26,NAVA,Conglomerates,Industrials,739.8,10735,11.37,1.55,2.81,3.38,6.56,0.81,13.66,0.06,15.53,6.55,130.5,68.81,52.33,46.61
2024-06-26,ALLCARGO,Integrated Freight & Logistics,Industrials,59.97,5894,39.45,2.34,0.45,-40.44,10.41,0,5.94,0.73,1.74,-0.52,-16.3,-25.44,-16.24,-12.58
2024-06-26,ICIL,Textile Manufacturing,Consumer Cyclical,389.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.18,0.46,19.95,NaN,94.8,26.52,10,6.9
2024-06-26,IWEL,Specialty Industrial Machinery,Industrials,6972.95,8401,-90.04,4.54,4.81,-54.32,31.57,0,-3.64,1.12,3.92,1.03,228.46,30.06,20.09,-8.83
2024-06-26,KNRCON,Engineering & Construction,Industrials,349.85,9839,12.66,2.77,2.22,-31.17,8.69,0.07,21.87,0.36,18.95,0.18,45.08,36.42,42.04,29.69
2024-06-26,FDC,Drug Manufacturers - Specialty & Generic,Healthcare,462.2,7526,24.88,3.59,3.87,34.09,17.08,0,14.55,0.01,13.84,0.42,44.39,16.58,8.78,-0.45
2024-06-26,RELIGARE,Insurance - Life,Financial Services,238.93,7879,33.82,3.36,1.56,5.25,14.54,0,9.94,0.19,3.68,-0.37,33.15,12.04,14.18,11.94
2024-06-26,GRAVITA,Metal Fabrication,Industrials,1489.2,10133,42.69,12.1,3.21,238.97,29.71,0.29,28.56,0.65,22.09,2.46,145.2,35.86,49.11,30.75
2024-06-26,RUSTOMJEE,Real Estate - Development,Real Estate,676.9,7710,68.93,4.29,3.47,42.03,44.33,0,6.24,0.61,3.88,2.46,22.5,5.73,11.89,-5.03
2024-06-26,MARKSANS,Drug Manufacturers - General,Healthcare,162.04,7239,23.42,3.51,3.32,31.41,13.94,0.31,15.19,0.12,16.77,2.94,77.68,0.58,6.68,-1.64
2024-06-26,NIITMTS,Education & Training Services,Consumer Defensive,458.95,6214,30.15,6.36,4,22.3,15.58,0.54,21.82,0.14,36.29,4.58,-9999999999,4.72,-9.42,5.18
2024-06-26,AHLUCONT,Engineering & Construction,Industrials,1239.65,8305,22.16,5.19,2.15,32.25,13.04,0.03,23.43,0.07,16.24,0.24,103.56,59.85,21.37,-3.19
2024-06-26,JUSTDIAL,Internet Content & Information,Communication Services,1070.85,9107,25.1,2.26,8.73,35.15,17.57,0,9.02,0.02,4.01,0.2,40.79,33.49,33.33,12.47
2024-06-26,TRIVENI,Confectioners,Consumer Defensive,395,8647,21.88,2.98,1.66,86.25,14.51,1.96,13.62,0.49,15.71,-0.29,37.75,14.59,26.97,15.24
2024-06-26,TVSSCS,Integrated Freight & Logistics,Industrials,183.68,,,,,,,,,,,,-9999999999,-7.33,18.96,3.08
2024-06-26,GARFIBRES,Textile Manufacturing,Consumer Cyclical,3943.45,8037,38.6,6.51,6.06,36.73,25.44,0.09,16.87,0.1,19.08,1.76,27.97,17.16,18.59,22.93
2024-06-26,VESUVIUS,Specialty Industrial Machinery,Industrials,5236.45,,,,,,,,,,,,132.35,45.81,57.87,0.64
2024-06-26,SAREGAMA,Entertainment,Communication Services,556.95,10711,54.23,7.29,13.34,114.86,34.36,0.72,13.45,0,12.11,8.16,37.72,50.24,60.34,15.38
2024-06-26,DBL,Engineering & Construction,Industrials,542.55,7933,40.88,1.82,0.66,7.34,7.84,0.02,4.44,1.66,10.58,0,126.77,41.03,18.75,28.86
2024-06-26,INDIASHLTR,Mortgage Finance,Financial Services,730.5,7821,29.01,3.4,11.47,-6.35,33.6,0,10.77,1.49,3.29,0.39,-9999999999,28.46,17.1,25.17
2024-06-26,BLUEJET,Biotechnology,Healthcare,416.6,7227,44.13,8.55,10.16,29.95,28.94,0,19.37,0,23.58,18.96,-9999999999,13.18,8.8,9.83
2024-06-26,BALAMINES,Specialty Chemicals,Basic Materials,2324.5,7532,36.77,4.37,4.59,34.29,22.92,0.43,11.9,0.01,13.94,-0.99,0.15,-12.89,13.65,6.78
2024-06-26,ISGEC,Specialty Industrial Machinery,Industrials,1252.75,9212,37.8,3.65,1.48,12.53,19.27,0.27,9.66,0.32,11.73,1.57,88.84,27.65,39.52,3.79
2024-06-26,AVANTIFEED,Packaged Foods,Consumer Defensive,600.5,8182,22.91,3.46,1.52,31.11,14.67,1.04,15.1,0.01,14.62,0.81,54.65,42.96,24.01,15.19
2024-06-26,INDIACEM,Building Materials,Basic Materials,262.62,8139,-35.8,1.46,1.59,23.67,54.94,0,-4.08,0.47,-1.6,-0.45,22.81,1.44,23.64,23.01
2024-06-26,BECTORFOOD,Packaged Foods,Consumer Defensive,1385.95,8152,58.08,12.3,5.02,53.14,32.08,0.22,21.17,0.37,21.16,1.04,70.07,23.97,24.33,14.22
2024-06-26,CAMPUS,Footwear & Accessories,Consumer Cyclical,291.2,8890,99.39,13.64,6.14,33.61,42,0,13.72,0.27,70.62,-4.19,-7.61,4.02,35.76,14.4
2024-06-26,LTFOODS,Packaged Foods,Consumer Defensive,257.57,8945,15.07,2.65,1.15,11.82,9.51,0.39,17.6,0.27,19.98,0.41,-9999999999,26.76,37.26,24.64
2024-06-26,VIJAYA,Diagnostics & Research,Healthcare,759.4,7773,65.41,11.83,14.19,42.4,33.53,0.13,18.08,0.39,18.01,1.61,57.54,12.39,19.29,-2.18
2024-06-26,GOCOLORS,Apparel Retail,Consumer Cyclical,1049.55,5669,68.48,9.39,7.43,25.92,23.36,0,13.71,0.78,13.17,-2882.13,-7.28,-16.15,-12.91,7.71
2024-06-26,BORORENEW,Packaging & Containers,Consumer Cyclical,513.2,6700,-142.95,7.67,4.89,97.45,63.87,0,-5.37,0.66,-5.75,0.85,1.06,16.66,3.1,1.32
2024-06-26,LXCHEM,Specialty Chemicals,Basic Materials,255.06,7035,58.36,3.91,2.46,12.53,24.88,0.19,6.71,0.08,7.7,-9.1,-3.17,-12.14,8.44,2.27
2024-06-26,GREENLAM,"Furnishings, Fixtures & Appliances",Consumer Cyclical,607.9,7756,56.04,7.2,3.36,40.05,27.89,0.25,12.85,1.03,11.28,9.27,32.58,13.92,20.25,-1.72
2024-06-26,DEEPAKFERT,Chemicals,Basic Materials,701.3,8854,20.01,1.64,1.02,12.1,9.16,1.43,8.18,0.77,10.86,-0.31,23.39,3.22,39.12,26.51
2024-06-26,CMSINFO,Specialty Business Services,Industrials,485,7894,22.67,4.05,3.49,17.95,12.5,1.44,17.83,0.09,21.32,1.56,36.43,26.76,24.15,13.11
2024-06-26,KRBL,Packaged Foods,Consumer Defensive,292.65,6699,11.24,1.38,1.24,29.58,8.03,0.35,12.29,0.11,14.46,-0.89,-15.46,-21.98,5.52,6.09
2024-06-26,ETHOSLTD,Luxury Goods,Consumer Cyclical,2775.55,6795,81.57,7.69,6.8,220.51,39.08,0,9.42,0.16,10.31,2.9,112.77,32.88,7.27,17.62
2024-06-26,TEXRAIL,Specialty Industrial Machinery,Industrials,221.11,8833,78.02,3.49,2.52,92.22,26.96,0.05,4.47,0.25,7.9,0.31,180.42,29.19,34.17,11.59
2024-06-26,TCI,Integrated Freight & Logistics,Industrials,922.55,7173,20.47,3.58,1.78,23.96,13.84,0.77,17.51,0.1,12.72,1.98,29.31,12.12,13.67,4.35
2024-06-26,IBREALEST,Real Estate - Development,Real Estate,154.26,8347,-8.04,3.03,20.17,-85.8,-8.6,0,-37.72,0.11,-13.68,-0.11,164.82,77.01,33.04,12.03
2024-06-26,JINDWORLD,Textile Manufacturing,Consumer Cyclical,353.7,7093,93.76,9.86,3.91,1461.78,42.99,0.06,10.52,1.23,15.99,-2.71,12.36,16.58,13.15,5.28
2024-06-26,EMUDHRA,Software - Application,Technology,871.2,7215,91.71,10.99,19.34,99.48,60.74,0.13,11.44,0.01,13.16,4.93,114.19,92.96,15.1,12.74
2024-06-26,PDSL,Specialty Business Services,Industrials,554.15,7301,51.45,6.26,0.7,38.52,21.08,0.74,12.36,0.9,21.36,-1.12,59.86,0.54,17.06,24.53
2024-06-26,GANESHHOUC,Real Estate - Development,Real Estate,947.9,7905,17.16,5.1,8.86,12.39,12.47,0.25,29.72,0.02,39.12,0.05,150.93,127.56,28,20.69
2024-06-26,CSBBANK,Banks - Regional,Financial Services,355.95,6014,10.61,1.58,2.92,3.37,2.04,0,14.9,0.46,2.28,1.67,27.06,-14.98,0.41,6.91
2024-06-26,SHAREINDIA,Capital Markets,Financial Services,1525.15,5818,13.97,3.33,14.07,-18.74,8.71,0.71,24.35,0.23,25.67,0.63,18.61,-17.87,-5,-0.55
2024-06-26,IFBIND,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1714,6945,137.91,9.68,1.56,19.81,33.73,0,7.02,0.23,9.96,0.58,114.4,82.45,13.82,21.32
2024-06-26,PRINCEPIPE,Building Products & Equipment,Industrials,692.6,7658,41.95,4.96,2.98,232.76,22.58,0,11.82,0.08,13.43,0.83,4.15,-6.75,26.1,10.98
2024-06-26,VAIBHAVGBL,Luxury Goods,Consumer Cyclical,313.65,5192,40.59,4.13,1.71,18.75,18.56,1.96,10.17,0.17,12.83,1.78,1.34,-20.97,-13.9,-13.25
2024-06-26,ARVINDFASN,Apparel Manufacturing,Consumer Cyclical,543.75,7232,89.88,7.21,1.7,16.65,15.48,0.18,8.04,1.14,14.86,0.75,65,32.57,19.99,18.44
2024-06-26,EDELWEISS,Capital Markets,Financial Services,67.32,6052,14.38,1.27,0.89,2.09,7.12,2.32,8.83,4.27,2.74,0.65,34.1,-13.53,5.93,-16.01
2024-06-26,SENCO,Luxury Goods,Consumer Cyclical,1113.65,8654,47.81,6.34,1.65,-29.45,24.89,0.11,13.26,1.29,19.58,3.38,-9999999999,59.86,44.33,28.56
2024-06-26,SPANDANA,Credit Services,Financial Services,717.65,5117,10.22,1.4,2.29,-1.89,19.02,0,13.74,2.59,4.91,0,6.86,-36.42,-14.62,-6.9
2024-06-26,INDIGOPNTS,Specialty Chemicals,Basic Materials,1373.4,6541,44.4,7.25,5.01,43.31,26.03,0.25,16.33,0.02,18.95,3.76,-3.51,-7.86,9.29,-0.65
2024-06-26,GENUSPOWER,Electrical Equipment & Parts,Industrials,312.25,8625,86.98,5.49,7.18,-56.76,44.33,0.2,5.52,0.37,6.39,0.46,165.86,34.59,35.58,-5.05
2024-06-26,SYMPHONY,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1177.9,8123,54.97,10.84,7.03,50.45,38.02,0.52,19.76,0.23,17.05,1.92,30.33,34.46,38.98,11.69
2024-06-26,HGINFRA,Engineering & Construction,Industrials,1776.5,11578,21.5,4.72,2.15,-37.27,11.82,0.07,21.94,0.62,25.07,2.34,104.63,109.6,95.46,17.32
2024-06-26,TIPSINDLTD,Entertainment,Communication Services,440.25,5654,44.46,31.5,23.4,24.27,32.46,1.48,70.85,0.03,61.26,0.66,77.27,28.77,-4.43,3.3
2024-06-26,SIS,Security & Protection Services,Industrials,448.25,6460,33.99,2.68,0.53,16.38,12.73,0,7.87,0.69,14,-0.76,9.73,-1.33,9.53,7.64
2024-06-26,MSTCLTD,Conglomerates,Industrials,885,6231,30.49,7.01,8.3,-19.96,16.74,1.55,22.99,0.16,24.01,-1.96,160.72,32.25,6.41,-8.36
2024-06-26,NESCO,Conglomerates,Industrials,930.8,6559,18.08,2.86,9.67,17.46,12.31,0.48,15.8,0,14.88,0.73,52.87,5.45,12.04,6.44
2024-06-26,SANGHVIMOV,Rental & Leasing Services,Industrials,1099.35,4759,25.32,4.7,7.69,15.63,12.27,0.36,18.57,0.29,20.4,0.37,130.71,34.39,-18.69,-2.96
2024-06-26,SANDUMA,Steel,Basic Materials,581.85,9429,39.37,4.37,7.53,61.58,23.63,0.14,11.09,0.06,11.41,-3.18,-9999999999,20.16,61.89,6.19
2024-06-26,UJJIVAN,,,591,,,,,,,,,,,,-9999999999,-9999999999,-9999999999,0
2024-06-26,ITDCEM,Engineering & Construction,Industrials,517.85,8897,32.5,5.96,1.15,12.63,11.35,0.14,18.33,0.6,31.51,0.27,216.44,81.29,55.04,29.24
2024-06-26,CYIENTDLM,Electronic Components,Technology,740.3,5872,95.94,6.46,4.93,-83.23,43.37,0,6.73,0.21,8.34,1.03,-9999999999,9.71,2.76,12.18
2024-06-26,EPL,Packaging & Containers,Consumer Cyclical,193.98,6174,28.96,2.95,1.58,10.53,9.56,2.22,10.19,0.44,14,-4.59,-5.79,-3.92,8.19,2.34
2024-06-26,SUPRAJIT,Auto Parts,Consumer Cyclical,514.3,7122,42.57,5.23,2.46,28.57,20.15,0.44,12.28,0.52,13,4.25,29.79,26.5,24.78,24.8
2024-06-26,SUNTECK,Real Estate - Development,Real Estate,582.35,8531,120.27,2.73,15.1,78.27,51.17,0.25,2.27,0.12,3.16,0.03,108.47,30.7,49.51,28.14
2024-06-26,HEMIPROP,Real Estate - Diversified,Real Estate,192.33,5482,-558.27,15.39,10484.71,-961.43,-953.78,0,-2.76,0.17,-3.22,-11.21,99.1,25.54,-3.81,-5.84
2024-06-26,MOIL,Other Industrial Metals & Mining,Basic Materials,511.45,10408,35.47,4.24,7.18,41.08,19.51,0.82,11.96,0,11.59,2.07,216.3,65.52,83.61,3.28
2024-06-26,TIMETECHNO,Packaging & Containers,Consumer Cyclical,333.5,7569,24.4,2.96,1.52,18.63,11.87,0.39,12.16,0.32,17.46,0.58,169.28,88.74,33.59,25.54
2024-06-26,ASTRAMICRO,Communication Equipment,Technology,975.2,9260,75.83,9.58,10.19,-51.01,43.8,0.17,12.53,0.25,16.02,1.27,161.9,61.7,63.5,11.14
2024-06-26,TRIL,Electrical Equipment & Parts,Industrials,733.85,10463,226.5,18.87,8.26,358.99,87.76,0.02,8.03,0.46,19.47,40.9,685.29,217.2,85.48,12.98
2024-06-26,WONDERLA,Leisure,Consumer Cyclical,910.15,5150,32.6,4.7,10.66,28.98,20.49,0.27,14.43,0.01,15.98,5.39,56.41,7.96,-8.41,6.42
2024-06-26,ASKAUTOLTD,Auto Parts,Consumer Cyclical,357.55,7049,40.58,8.63,2.35,23.24,22.54,0,21.28,0.42,20.27,0.98,-9999999999,23.08,25.63,16.09
2024-06-26,LLOYDSENGG,Specialty Industrial Machinery,Industrials,72.92,8331,99.89,20.26,13.34,-185.18,76.36,0.13,19.42,0.18,22.46,0.97,-9999999999,76.14,48.66,15.75
2024-06-26,GMMPFAUDLR,Specialty Industrial Machinery,Industrials,1334.9,6002,33.55,6.2,1.74,21.14,13.13,0.15,18.49,0.94,16.47,4.13,-11.19,-17.18,8.01,3.95
2024-06-26,SURYAROSNI,Steel,Basic Materials,615.35,6673,20.34,3.08,0.85,12.36,11.35,0.73,15.19,0.01,20.05,-10.81,38.17,-20.81,21.08,3.37
2024-06-26,VSTIND,Tobacco,Consumer Defensive,4059.2,6245,20.71,4.99,4.41,37.39,14.37,3.7,24.08,0,24.73,-2.79,17.13,19.15,13.7,-0.45
2024-06-26,PTC,Utilities - Independent Power Producers,Utilities,210.12,6220,11.67,1.21,0.38,2.54,8.52,4.07,10.37,0.84,12.84,0.59,81.84,10.56,13,-8.16
2024-06-26,JKPAPER,Paper & Paper Products,Basic Materials,548.4,9291,9.27,1.83,1.4,6.75,6.24,1.37,22.13,0.43,16.63,-0.57,71.37,34.81,70.07,44.2
2024-06-26,SANSERA,Metal Fabrication,Industrials,1289.8,6916,37.23,5.13,2.46,18.47,16.13,0.19,13.79,0.66,18.19,1.35,49.68,26.58,26.66,24.58
2024-06-26,CHOICEIN,Capital Markets,Financial Services,383.95,7656,58.89,12.12,10.2,-51.62,34.97,0,20.72,0.72,23.61,0.5,106.15,66.84,40.44,11.23
2024-06-26,AURIONPRO,Software - Infrastructure,Technology,2744.45,6784,47.11,7.3,7.64,41.46,32.99,0.09,15.16,0.09,17.45,1.29,174.98,26.08,24.95,29.16
2024-06-26,PAISALO,Credit Services,Financial Services,77.7,6978,20.08,5.25,17.95,-12.25,18.69,0.06,13.46,2,6.12,0.24,215.47,68.36,28.22,20.75
2024-06-26,ITDC,Lodging,Consumer Cyclical,860.95,7385,104.99,18.98,13.88,174.44,62.29,0.26,18.08,0,23.54,3.81,163.61,90.83,36.32,27.99
2024-06-26,HNDFDS,Packaged Foods,Consumer Defensive,535.2,6132,65.92,9.49,2.23,70.72,29.79,0,14.4,1.13,13.5,2.3,0.05,-4.5,13.27,8.49
2024-06-26,PARADEEP,Agricultural Inputs,Basic Materials,84.64,6896,69.02,1.93,0.6,4.8,15.08,0.59,2.8,1.13,9.86,-1.01,36.85,24.75,27.47,23.29
2024-06-26,KESORAMIND,Building Materials,Basic Materials,200.4,6226,-16.21,65.66,1.56,30.28,23.92,0,-405.07,23.94,9.27,-0.2,215.59,13.7,17.09,7.42
2024-06-26,HCC,Engineering & Construction,Industrials,50.6,7976,16.01,-47.34,1.14,87.95,5.96,0,-283.81,-13.19,17.93,-0.01,140.95,76.92,60.13,32.98
2024-06-26,ORCHPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,1215.75,6167,66.9,5.27,7.53,48.94,45.43,0,7.88,0.12,17.93,1.11,142.45,70.63,16.36,18.66
2024-06-26,JAMNAAUTO,Auto Parts,Consumer Cyclical,127.05,5069,24.72,5.61,2.09,56.32,15.55,1.73,22.74,0.19,30.58,1.12,25.48,13.74,-3.93,-0.78
2024-06-26,ICRA,Financial Data & Stock Exchanges,Financial Services,5859.35,5637,37.3,5.77,12.63,52.67,25.33,2.24,15.47,0.01,13.06,3.18,11.56,2.44,7.63,4.95
2024-06-26,RSYSTEMS,Information Technology Services,Technology,507.45,,,,,,,,,,,,24.86,-7.59,14.91,14.2
2024-06-26,PRUDENT,Asset Management,Financial Services,1940.6,8036,57.91,16.69,10.06,53.71,37.78,0.08,28.83,0.04,29.44,3.06,110.57,61.33,54.66,12.16
2024-06-26,MTARTECH,Specialty Industrial Machinery,Industrials,1841.7,5665,100.96,8.38,9.75,98.71,49.08,0,8.3,0.28,11.19,-2.21,-4.54,-16.6,9.38,-13.17
2024-06-26,UTKARSHBNK,Banks - Regional,Financial Services,51.97,5714,10.94,1.92,2.5,5.76,2.32,0,16.74,0.67,4.25,0.38,-9999999999,-3.49,10.57,-2.4
2024-06-26,RAIN,Chemicals,Basic Materials,162.14,,,,,,,,,,,,-3.43,5.08,7.59,-4.26
2024-06-26,DYNAMATECH,Auto Parts,Consumer Cyclical,7436.35,5051,41.45,7.56,3.53,51.88,21.11,0.16,18.24,0.88,9.35,0.25,103.6,45.45,-0.28,-5.18
2024-06-26,JAICORPLTD,Specialty Chemicals,Basic Materials,378.2,6749,128.64,4.54,14.58,164.61,80.26,0.13,3.53,0,2.43,-0.26,126.2,-2.64,33.71,26.79
2024-06-26,RBA,Restaurants,Consumer Cyclical,105,5212,-23.86,8.32,2.14,15.06,23.66,0,-34.78,2.28,-5.53,13.36,-5.75,-6.08,3.7,1.55
2024-06-26,GATEWAY,Integrated Freight & Logistics,Industrials,102.83,5138,20.08,2.66,3.34,15.98,14.18,1.94,13.26,0.26,12.13,3.01,44.02,-0.93,2.57,-1.65
2024-06-26,PURVA,Real Estate - Development,Real Estate,475.65,11281,268.73,5.99,5.16,12.58,25.81,1.32,2.24,1.77,17.32,-7.31,404.67,154.49,126.77,18.1
2024-06-26,GUJALKALI,Chemicals,Basic Materials,781.55,5740,-24.23,0.94,1.51,86.15,50.44,3.02,-3.9,0.09,-3.32,0.15,16.03,0.62,16.05,-1.28
2024-06-26,NAZARA,Electronic Gaming & Multimedia,Communication Services,835.75,6397,102.42,3.2,5.62,70.46,40.58,0,2.83,0.01,2.56,2.77,19.82,-2.44,24.47,24.27
2024-06-26,RALLIS,Agricultural Inputs,Basic Materials,314.3,6113,41.3,3.34,2.31,22.72,18.96,0.8,8.09,0.07,9.92,0.68,61.22,25.8,25.47,18.63
2024-06-26,VRLLOG,Trucking,Industrials,566.05,4952,55.71,5.23,1.71,11.68,14.39,0.88,9.39,1.1,9.7,-0.77,-20.26,-26.53,2.85,0.51
2024-06-26,GABRIEL,Auto Parts,Consumer Cyclical,484.65,6962,38.95,6.95,2.05,39.42,22.36,0.65,17.84,0.07,21.65,1.11,158.48,23.29,45.17,26.82
2024-06-26,DODLA,Food Distribution,Consumer Defensive,1043.8,6210,37.61,5.45,1.99,-8721.7,19.45,0,14.64,0.04,18,1.04,79.01,18.86,29.96,18.65
2024-06-26,JKIL,Engineering & Construction,Industrials,851.9,6446,19.49,2.44,1.32,19.03,9.44,0.41,12.51,0.22,18.21,0.95,182.32,47.57,35,28.36
2024-06-26,ROLEXRINGS,Metal Fabrication,Industrials,2546.55,6936,44.44,7.72,5.68,31.32,28.3,0,17.37,0.02,21.82,-2.09,16.63,1.05,45.64,4.46
2024-06-26,WABAG,Engineering & Construction,Industrials,1323.6,8232,33.52,4.53,2.88,61.66,19.96,0,13.5,0.16,15.18,0.06,179.56,110.83,73.37,36.93
2024-06-26,PRICOLLTD,Auto Parts,Consumer Cyclical,478.45,5832,41.47,6.9,2.64,22.89,20.19,0,16.64,0.07,20.99,3.25,106.76,25.96,22.87,7.66
2024-06-26,HCG,Medical Care Facilities,Healthcare,377.2,5255,109.97,6.36,2.75,18.46,17.49,0,5.83,1.54,7.9,1.74,18.62,3.2,11.65,4.73
2024-06-26,AGI,Packaging & Containers,Consumer Cyclical,710.85,4600,18.3,2.53,1.9,7.82,8.47,0.7,13.85,0.34,15.61,-4.65,23.36,-13.95,-2.15,3.49
2024-06-26,DBCORP,Publishing,Communication Services,316.15,5631,13.24,2.54,2.34,9.73,8.24,2.53,19.16,0.11,21.55,0.09,128.51,18.28,20.07,11.34
2024-06-26,FUSION,Credit Services,Financial Services,453.75,4566,9.06,1.6,2.14,-3.38,17.41,0,17.74,3.03,6.4,0.56,-17.97,-21.28,-2.05,-1.58
